País,Estado/Región,C.P./Código Postal,Subtotal del Pedido (y superior),Precio del envío
MEX,*,05410,0.0000,399.0000
MEX,*,54100,0.0000,399.0000
MEX,*,54108,0.0000,399.0000
MEX,*,54109,0.0000,399.0000
MEX,*,54110,0.0000,399.0000
MEX,*,54118,0.0000,399.0000
MEX,*,54119,0.0000,399.0000
MEX,*,54120,0.0000,399.0000
MEX,*,54124,0.0000,399.0000
MEX,*,54126,0.0000,399.0000
MEX,*,54127,0.0000,399.0000
MEX,*,54128,0.0000,399.0000
MEX,*,54130,0.0000,399.0000
MEX,*,54134,0.0000,399.0000
MEX,*,54135,0.0000,399.0000
MEX,*,54136,0.0000,399.0000
MEX,*,54140,0.0000,399.0000
MEX,*,54142,0.0000,399.0000
MEX,*,54143,0.0000,399.0000
MEX,*,54145,0.0000,399.0000
MEX,*,54146,0.0000,399.0000
MEX,*,54147,0.0000,399.0000
MEX,*,54149,0.0000,399.0000
MEX,*,54150,0.0000,399.0000
MEX,*,54152,0.0000,399.0000
MEX,*,54158,0.0000,399.0000
MEX,*,54160,0.0000,399.0000
MEX,*,54162,0.0000,399.0000
MEX,*,54168,0.0000,399.0000
MEX,*,54170,0.0000,399.0000
MEX,*,54172,0.0000,399.0000
MEX,*,54173,0.0000,399.0000
MEX,*,54180,0.0000,399.0000
MEX,*,54187,0.0000,399.0000
MEX,*,54189,0.0000,399.0000
MEX,*,54190,0.0000,399.0000
MEX,*,54193,0.0000,399.0000
MEX,*,54195,0.0000,399.0000
MEX,*,54196,0.0000,399.0000
MEX,*,54197,0.0000,399.0000
MEX,*,54198,0.0000,399.0000
MEX,*,54400,0.0000,399.0000
MEX,*,54402,0.0000,399.0000
MEX,*,54405,0.0000,399.0000
MEX,*,54407,0.0000,399.0000
MEX,*,54408,0.0000,399.0000
MEX,*,54409,0.0000,399.0000
MEX,*,54410,0.0000,399.0000
MEX,*,54413,0.0000,399.0000
MEX,*,54414,0.0000,399.0000
MEX,*,54416,0.0000,399.0000
MEX,*,54417,0.0000,399.0000
MEX,*,54420,0.0000,399.0000
MEX,*,54424,0.0000,399.0000
MEX,*,54425,0.0000,399.0000
MEX,*,54426,0.0000,399.0000
MEX,*,54430,0.0000,399.0000
MEX,*,54434,0.0000,399.0000
MEX,*,54435,0.0000,399.0000
MEX,*,54439,0.0000,399.0000
MEX,*,54440,0.0000,399.0000
MEX,*,54448,0.0000,399.0000
MEX,*,54449,0.0000,399.0000
MEX,*,54455,0.0000,399.0000
MEX,*,54457,0.0000,399.0000
MEX,*,54459,0.0000,399.0000
MEX,*,54460,0.0000,399.0000
MEX,*,54463,0.0000,399.0000
MEX,*,54464,0.0000,399.0000
MEX,*,54466,0.0000,399.0000
MEX,*,54467,0.0000,399.0000
MEX,*,54469,0.0000,399.0000
MEX,*,54470,0.0000,399.0000
MEX,*,54473,0.0000,399.0000
MEX,*,54474,0.0000,399.0000
MEX,*,54475,0.0000,399.0000
MEX,*,54476,0.0000,399.0000
MEX,*,54477,0.0000,399.0000
MEX,*,54539,0.0000,399.0000
MEX,*,54600,0.0000,399.0000
MEX,*,54602,0.0000,399.0000
MEX,*,54603,0.0000,399.0000
MEX,*,54604,0.0000,399.0000
MEX,*,54605,0.0000,399.0000
MEX,*,54607,0.0000,399.0000
MEX,*,54608,0.0000,399.0000
MEX,*,54610,0.0000,399.0000
MEX,*,54614,0.0000,399.0000
MEX,*,54616,0.0000,399.0000
MEX,*,54640,0.0000,399.0000
MEX,*,54645,0.0000,399.0000
MEX,*,54650,0.0000,399.0000
MEX,*,54655,0.0000,399.0000
MEX,*,54656,0.0000,399.0000
MEX,*,54657,0.0000,399.0000
MEX,*,54658,0.0000,399.0000
MEX,*,54660,0.0000,399.0000
MEX,*,54665,0.0000,399.0000
MEX,*,54666,0.0000,399.0000
MEX,*,54667,0.0000,399.0000
MEX,*,54668,0.0000,399.0000
MEX,*,54680,0.0000,399.0000
MEX,*,54683,0.0000,399.0000
MEX,*,54684,0.0000,399.0000
MEX,*,54685,0.0000,399.0000
MEX,*,54687,0.0000,399.0000
MEX,*,54693,0.0000,399.0000
MEX,*,54694,0.0000,399.0000
MEX,*,54695,0.0000,399.0000
MEX,*,54696,0.0000,399.0000
MEX,*,54697,0.0000,399.0000
MEX,*,54700,0.0000,399.0000
MEX,*,54710,0.0000,399.0000
MEX,*,54712,0.0000,399.0000
MEX,*,54713,0.0000,399.0000
MEX,*,54714,0.0000,399.0000
MEX,*,54715,0.0000,399.0000
MEX,*,54716,0.0000,399.0000
MEX,*,54719,0.0000,399.0000
MEX,*,54720,0.0000,399.0000
MEX,*,54725,0.0000,399.0000
MEX,*,54729,0.0000,399.0000
MEX,*,54730,0.0000,399.0000
MEX,*,54740,0.0000,399.0000
MEX,*,54743,0.0000,399.0000
MEX,*,54744,0.0000,399.0000
MEX,*,54745,0.0000,399.0000
MEX,*,54750,0.0000,399.0000
MEX,*,54753,0.0000,399.0000
MEX,*,54759,0.0000,399.0000
MEX,*,54760,0.0000,399.0000
MEX,*,54763,0.0000,399.0000
MEX,*,54764,0.0000,399.0000
MEX,*,54765,0.0000,399.0000
MEX,*,54766,0.0000,399.0000
MEX,*,54767,0.0000,399.0000
MEX,*,54769,0.0000,399.0000
MEX,*,54770,0.0000,399.0000
MEX,*,54783,0.0000,399.0000
MEX,*,54784,0.0000,399.0000
MEX,*,54786,0.0000,399.0000
MEX,*,54800,0.0000,399.0000
MEX,*,54803,0.0000,399.0000
MEX,*,54804,0.0000,399.0000
MEX,*,54805,0.0000,399.0000
MEX,*,54807,0.0000,399.0000
MEX,*,54830,0.0000,399.0000
MEX,*,54831,0.0000,399.0000
MEX,*,54834,0.0000,399.0000
MEX,*,54840,0.0000,399.0000
MEX,*,54850,0.0000,399.0000
MEX,*,54855,0.0000,399.0000
MEX,*,54857,0.0000,399.0000
MEX,*,54858,0.0000,399.0000
MEX,*,54860,0.0000,399.0000
MEX,*,54870,0.0000,399.0000
MEX,*,54875,0.0000,399.0000
MEX,*,54877,0.0000,399.0000
MEX,*,54878,0.0000,399.0000
MEX,*,54879,0.0000,399.0000
MEX,*,54880,0.0000,399.0000
MEX,*,54882,0.0000,399.0000
MEX,*,54883,0.0000,399.0000
MEX,*,54884,0.0000,399.0000
MEX,*,54890,0.0000,399.0000
MEX,*,54893,0.0000,399.0000
MEX,*,54894,0.0000,399.0000
MEX,*,54895,0.0000,399.0000
MEX,*,54900,0.0000,399.0000
MEX,*,54910,0.0000,399.0000
MEX,*,54913,0.0000,399.0000
MEX,*,54914,0.0000,399.0000
MEX,*,54915,0.0000,399.0000
MEX,*,54916,0.0000,399.0000
MEX,*,54918,0.0000,399.0000
MEX,*,54920,0.0000,399.0000
MEX,*,54924,0.0000,399.0000
MEX,*,54925,0.0000,399.0000
MEX,*,54926,0.0000,399.0000
MEX,*,54927,0.0000,399.0000
MEX,*,54929,0.0000,399.0000
MEX,*,54930,0.0000,399.0000
MEX,*,54932,0.0000,399.0000
MEX,*,54933,0.0000,399.0000
MEX,*,54934,0.0000,399.0000
MEX,*,54935,0.0000,399.0000
MEX,*,54938,0.0000,399.0000
MEX,*,54939,0.0000,399.0000
MEX,*,54940,0.0000,399.0000
MEX,*,54942,0.0000,399.0000
MEX,*,54943,0.0000,399.0000
MEX,*,54944,0.0000,399.0000
MEX,*,54945,0.0000,399.0000
MEX,*,54946,0.0000,399.0000
MEX,*,54948,0.0000,399.0000
MEX,*,54949,0.0000,399.0000
MEX,*,54950,0.0000,399.0000
MEX,*,54954,0.0000,399.0000
MEX,*,54955,0.0000,399.0000
MEX,*,54957,0.0000,399.0000
MEX,*,54958,0.0000,399.0000
MEX,*,54959,0.0000,399.0000
MEX,*,54960,0.0000,399.0000
MEX,*,54962,0.0000,399.0000
MEX,*,54963,0.0000,399.0000
MEX,*,54964,0.0000,399.0000
MEX,*,54965,0.0000,399.0000
MEX,*,54966,0.0000,399.0000
MEX,*,54967,0.0000,399.0000
MEX,*,54970,0.0000,399.0000
MEX,*,54972,0.0000,399.0000
MEX,*,54974,0.0000,399.0000
MEX,*,54975,0.0000,399.0000
MEX,*,54976,0.0000,399.0000
MEX,*,54977,0.0000,399.0000
MEX,*,54980,0.0000,399.0000
MEX,*,54983,0.0000,399.0000
MEX,*,54984,0.0000,399.0000
MEX,*,54985,0.0000,399.0000
MEX,*,54986,0.0000,399.0000
MEX,*,54987,0.0000,399.0000
MEX,*,54990,0.0000,399.0000
MEX,*,05500,0.0000,399.0000
MEX,*,55000,0.0000,399.0000
MEX,*,55010,0.0000,399.0000
MEX,*,55014,0.0000,399.0000
MEX,*,55016,0.0000,399.0000
MEX,*,55017,0.0000,399.0000
MEX,*,55018,0.0000,399.0000
MEX,*,55020,0.0000,399.0000
MEX,*,55023,0.0000,399.0000
MEX,*,55024,0.0000,399.0000
MEX,*,55025,0.0000,399.0000
MEX,*,55027,0.0000,399.0000
MEX,*,55028,0.0000,399.0000
MEX,*,55029,0.0000,399.0000
MEX,*,55030,0.0000,399.0000
MEX,*,55036,0.0000,399.0000
MEX,*,55037,0.0000,399.0000
MEX,*,55038,0.0000,399.0000
MEX,*,55039,0.0000,399.0000
MEX,*,55040,0.0000,399.0000
MEX,*,55044,0.0000,399.0000
MEX,*,55050,0.0000,399.0000
MEX,*,55055,0.0000,399.0000
MEX,*,55056,0.0000,399.0000
MEX,*,55057,0.0000,399.0000
MEX,*,55059,0.0000,399.0000
MEX,*,55060,0.0000,399.0000
MEX,*,55063,0.0000,399.0000
MEX,*,55064,0.0000,399.0000
MEX,*,55065,0.0000,399.0000
MEX,*,55066,0.0000,399.0000
MEX,*,55067,0.0000,399.0000
MEX,*,55068,0.0000,399.0000
MEX,*,55069,0.0000,399.0000
MEX,*,55070,0.0000,399.0000
MEX,*,55074,0.0000,399.0000
MEX,*,55075,0.0000,399.0000
MEX,*,55076,0.0000,399.0000
MEX,*,55080,0.0000,399.0000
MEX,*,55084,0.0000,399.0000
MEX,*,55085,0.0000,399.0000
MEX,*,55087,0.0000,399.0000
MEX,*,55090,0.0000,399.0000
MEX,*,55094,0.0000,399.0000
MEX,*,55095,0.0000,399.0000
MEX,*,55100,0.0000,399.0000
MEX,*,55104,0.0000,399.0000
MEX,*,55105,0.0000,399.0000
MEX,*,55107,0.0000,399.0000
MEX,*,55114,0.0000,399.0000
MEX,*,55115,0.0000,399.0000
MEX,*,55117,0.0000,399.0000
MEX,*,55118,0.0000,399.0000
MEX,*,55119,0.0000,399.0000
MEX,*,55120,0.0000,399.0000
MEX,*,55125,0.0000,399.0000
MEX,*,55126,0.0000,399.0000
MEX,*,55127,0.0000,399.0000
MEX,*,55128,0.0000,399.0000
MEX,*,55129,0.0000,399.0000
MEX,*,55130,0.0000,399.0000
MEX,*,55135,0.0000,399.0000
MEX,*,55137,0.0000,399.0000
MEX,*,55138,0.0000,399.0000
MEX,*,55139,0.0000,399.0000
MEX,*,55140,0.0000,399.0000
MEX,*,55146,0.0000,399.0000
MEX,*,55147,0.0000,399.0000
MEX,*,55148,0.0000,399.0000
MEX,*,55149,0.0000,399.0000
MEX,*,55158,0.0000,399.0000
MEX,*,55170,0.0000,399.0000
MEX,*,55176,0.0000,399.0000
MEX,*,55179,0.0000,399.0000
MEX,*,55180,0.0000,399.0000
MEX,*,55187,0.0000,399.0000
MEX,*,55188,0.0000,399.0000
MEX,*,55189,0.0000,399.0000
MEX,*,55190,0.0000,399.0000
MEX,*,05520,0.0000,399.0000
MEX,*,55200,0.0000,399.0000
MEX,*,55210,0.0000,399.0000
MEX,*,55218,0.0000,399.0000
MEX,*,55220,0.0000,399.0000
MEX,*,55230,0.0000,399.0000
MEX,*,55234,0.0000,399.0000
MEX,*,55235,0.0000,399.0000
MEX,*,55236,0.0000,399.0000
MEX,*,55237,0.0000,399.0000
MEX,*,55238,0.0000,399.0000
MEX,*,55240,0.0000,399.0000
MEX,*,55242,0.0000,399.0000
MEX,*,55243,0.0000,399.0000
MEX,*,55244,0.0000,399.0000
MEX,*,55245,0.0000,399.0000
MEX,*,55246,0.0000,399.0000
MEX,*,55247,0.0000,399.0000
MEX,*,55248,0.0000,399.0000
MEX,*,55249,0.0000,399.0000
MEX,*,55260,0.0000,399.0000
MEX,*,55264,0.0000,399.0000
MEX,*,55266,0.0000,399.0000
MEX,*,55267,0.0000,399.0000
MEX,*,55268,0.0000,399.0000
MEX,*,55269,0.0000,399.0000
MEX,*,55270,0.0000,399.0000
MEX,*,55280,0.0000,399.0000
MEX,*,55284,0.0000,399.0000
MEX,*,55287,0.0000,399.0000
MEX,*,55288,0.0000,399.0000
MEX,*,55289,0.0000,399.0000
MEX,*,55290,0.0000,399.0000
MEX,*,55294,0.0000,399.0000
MEX,*,55295,0.0000,399.0000
MEX,*,55296,0.0000,399.0000
MEX,*,55297,0.0000,399.0000
MEX,*,55298,0.0000,399.0000
MEX,*,55299,0.0000,399.0000
MEX,*,05530,0.0000,399.0000
MEX,*,55300,0.0000,399.0000
MEX,*,55308,0.0000,399.0000
MEX,*,55310,0.0000,399.0000
MEX,*,55316,0.0000,399.0000
MEX,*,55317,0.0000,399.0000
MEX,*,55320,0.0000,399.0000
MEX,*,55330,0.0000,399.0000
MEX,*,55338,0.0000,399.0000
MEX,*,55339,0.0000,399.0000
MEX,*,55340,0.0000,399.0000
MEX,*,55347,0.0000,399.0000
MEX,*,55348,0.0000,399.0000
MEX,*,55349,0.0000,399.0000
MEX,*,55360,0.0000,399.0000
MEX,*,55369,0.0000,399.0000
MEX,*,55390,0.0000,399.0000
MEX,*,55400,0.0000,399.0000
MEX,*,55404,0.0000,399.0000
MEX,*,55405,0.0000,399.0000
MEX,*,55407,0.0000,399.0000
MEX,*,55410,0.0000,399.0000
MEX,*,55414,0.0000,399.0000
MEX,*,55415,0.0000,399.0000
MEX,*,55416,0.0000,399.0000
MEX,*,55417,0.0000,399.0000
MEX,*,55418,0.0000,399.0000
MEX,*,55419,0.0000,399.0000
MEX,*,55420,0.0000,399.0000
MEX,*,55425,0.0000,399.0000
MEX,*,55429,0.0000,399.0000
MEX,*,55430,0.0000,399.0000
MEX,*,55450,0.0000,399.0000
MEX,*,55458,0.0000,399.0000
MEX,*,55459,0.0000,399.0000
MEX,*,55490,0.0000,399.0000
MEX,*,55498,0.0000,399.0000
MEX,*,55500,0.0000,399.0000
MEX,*,55506,0.0000,399.0000
MEX,*,55507,0.0000,399.0000
MEX,*,55508,0.0000,399.0000
MEX,*,55509,0.0000,399.0000
MEX,*,55510,0.0000,399.0000
MEX,*,55520,0.0000,399.0000
MEX,*,55530,0.0000,399.0000
MEX,*,55540,0.0000,399.0000
MEX,*,55547,0.0000,399.0000
MEX,*,55548,0.0000,399.0000
MEX,*,55549,0.0000,399.0000
MEX,*,55600,0.0000,399.0000
MEX,*,55603,0.0000,399.0000
MEX,*,55604,0.0000,399.0000
MEX,*,55605,0.0000,399.0000
MEX,*,55606,0.0000,399.0000
MEX,*,55607,0.0000,399.0000
MEX,*,55609,0.0000,399.0000
MEX,*,55610,0.0000,399.0000
MEX,*,55613,0.0000,399.0000
MEX,*,55614,0.0000,399.0000
MEX,*,55615,0.0000,399.0000
MEX,*,55616,0.0000,399.0000
MEX,*,55619,0.0000,399.0000
MEX,*,55620,0.0000,399.0000
MEX,*,55628,0.0000,399.0000
MEX,*,55629,0.0000,399.0000
MEX,*,55630,0.0000,399.0000
MEX,*,55634,0.0000,399.0000
MEX,*,55635,0.0000,399.0000
MEX,*,55636,0.0000,399.0000
MEX,*,55637,0.0000,399.0000
MEX,*,55640,0.0000,399.0000
MEX,*,55643,0.0000,399.0000
MEX,*,55644,0.0000,399.0000
MEX,*,55645,0.0000,399.0000
MEX,*,55646,0.0000,399.0000
MEX,*,55700,0.0000,399.0000
MEX,*,55705,0.0000,399.0000
MEX,*,55707,0.0000,399.0000
MEX,*,55708,0.0000,399.0000
MEX,*,55709,0.0000,399.0000
MEX,*,55710,0.0000,399.0000
MEX,*,55712,0.0000,399.0000
MEX,*,55713,0.0000,399.0000
MEX,*,55714,0.0000,399.0000
MEX,*,55715,0.0000,399.0000
MEX,*,55716,0.0000,399.0000
MEX,*,55717,0.0000,399.0000
MEX,*,55718,0.0000,399.0000
MEX,*,55719,0.0000,399.0000
MEX,*,55720,0.0000,399.0000
MEX,*,55726,0.0000,399.0000
MEX,*,55728,0.0000,399.0000
MEX,*,55729,0.0000,399.0000
MEX,*,55730,0.0000,399.0000
MEX,*,55736,0.0000,399.0000
MEX,*,55737,0.0000,399.0000
MEX,*,55738,0.0000,399.0000
MEX,*,55739,0.0000,399.0000
MEX,*,55740,0.0000,399.0000
MEX,*,55743,0.0000,399.0000
MEX,*,55744,0.0000,399.0000
MEX,*,55745,0.0000,399.0000
MEX,*,55746,0.0000,399.0000
MEX,*,55747,0.0000,399.0000
MEX,*,55748,0.0000,399.0000
MEX,*,55749,0.0000,399.0000
MEX,*,55750,0.0000,399.0000
MEX,*,55752,0.0000,399.0000
MEX,*,55754,0.0000,399.0000
MEX,*,55755,0.0000,399.0000
MEX,*,55757,0.0000,399.0000
MEX,*,55758,0.0000,399.0000
MEX,*,55760,0.0000,399.0000
MEX,*,55763,0.0000,399.0000
MEX,*,55764,0.0000,399.0000
MEX,*,55765,0.0000,399.0000
MEX,*,55766,0.0000,399.0000
MEX,*,55767,0.0000,399.0000
MEX,*,55768,0.0000,399.0000
MEX,*,55769,0.0000,399.0000
MEX,*,55770,0.0000,399.0000
MEX,*,55773,0.0000,399.0000
MEX,*,55776,0.0000,399.0000
MEX,*,55778,0.0000,399.0000
MEX,*,55800,0.0000,399.0000
MEX,*,55803,0.0000,399.0000
MEX,*,55804,0.0000,399.0000
MEX,*,55805,0.0000,399.0000
MEX,*,55806,0.0000,399.0000
MEX,*,55807,0.0000,399.0000
MEX,*,55810,0.0000,399.0000
MEX,*,55816,0.0000,399.0000
MEX,*,55817,0.0000,399.0000
MEX,*,55820,0.0000,399.0000
MEX,*,55823,0.0000,399.0000
MEX,*,55824,0.0000,399.0000
MEX,*,55825,0.0000,399.0000
MEX,*,55826,0.0000,399.0000
MEX,*,55829,0.0000,399.0000
MEX,*,55830,0.0000,399.0000
MEX,*,55833,0.0000,399.0000
MEX,*,55834,0.0000,399.0000
MEX,*,55835,0.0000,399.0000
MEX,*,55836,0.0000,399.0000
MEX,*,55837,0.0000,399.0000
MEX,*,55838,0.0000,399.0000
MEX,*,55840,0.0000,399.0000
MEX,*,55843,0.0000,399.0000
MEX,*,55844,0.0000,399.0000
MEX,*,55845,0.0000,399.0000
MEX,*,55846,0.0000,399.0000
MEX,*,55847,0.0000,399.0000
MEX,*,55850,0.0000,399.0000
MEX,*,55852,0.0000,399.0000
MEX,*,55853,0.0000,399.0000
MEX,*,55854,0.0000,399.0000
MEX,*,55855,0.0000,399.0000
MEX,*,55856,0.0000,399.0000
MEX,*,55859,0.0000,399.0000
MEX,*,55870,0.0000,399.0000
MEX,*,55873,0.0000,399.0000
MEX,*,55874,0.0000,399.0000
MEX,*,55875,0.0000,399.0000
MEX,*,55876,0.0000,399.0000
MEX,*,55877,0.0000,399.0000
MEX,*,55878,0.0000,399.0000
MEX,*,55880,0.0000,399.0000
MEX,*,55882,0.0000,399.0000
MEX,*,55883,0.0000,399.0000
MEX,*,55884,0.0000,399.0000
MEX,*,55885,0.0000,399.0000
MEX,*,55886,0.0000,399.0000
MEX,*,55887,0.0000,399.0000
MEX,*,55888,0.0000,399.0000
MEX,*,55890,0.0000,399.0000
MEX,*,55893,0.0000,399.0000
MEX,*,55894,0.0000,399.0000
MEX,*,55895,0.0000,399.0000
MEX,*,55899,0.0000,399.0000
MEX,*,05600,0.0000,399.0000
MEX,*,56000,0.0000,399.0000
MEX,*,56003,0.0000,399.0000
MEX,*,56004,0.0000,399.0000
MEX,*,56005,0.0000,399.0000
MEX,*,56006,0.0000,399.0000
MEX,*,56007,0.0000,399.0000
MEX,*,56010,0.0000,399.0000
MEX,*,56020,0.0000,399.0000
MEX,*,56023,0.0000,399.0000
MEX,*,56024,0.0000,399.0000
MEX,*,56025,0.0000,399.0000
MEX,*,56026,0.0000,399.0000
MEX,*,56027,0.0000,399.0000
MEX,*,56030,0.0000,399.0000
MEX,*,56034,0.0000,399.0000
MEX,*,56035,0.0000,399.0000
MEX,*,56036,0.0000,399.0000
MEX,*,56037,0.0000,399.0000
MEX,*,56038,0.0000,399.0000
MEX,*,56040,0.0000,399.0000
MEX,*,05610,0.0000,399.0000
MEX,*,56100,0.0000,399.0000
MEX,*,56103,0.0000,399.0000
MEX,*,56105,0.0000,399.0000
MEX,*,56106,0.0000,399.0000
MEX,*,56110,0.0000,399.0000
MEX,*,56120,0.0000,399.0000
MEX,*,56130,0.0000,399.0000
MEX,*,56140,0.0000,399.0000
MEX,*,56150,0.0000,399.0000
MEX,*,56160,0.0000,399.0000
MEX,*,56170,0.0000,399.0000
MEX,*,05619,0.0000,399.0000
MEX,*,05620,0.0000,399.0000
MEX,*,56200,0.0000,399.0000
MEX,*,56203,0.0000,399.0000
MEX,*,56204,0.0000,399.0000
MEX,*,56205,0.0000,399.0000
MEX,*,56207,0.0000,399.0000
MEX,*,56208,0.0000,399.0000
MEX,*,56210,0.0000,399.0000
MEX,*,56213,0.0000,399.0000
MEX,*,56214,0.0000,399.0000
MEX,*,56215,0.0000,399.0000
MEX,*,56216,0.0000,399.0000
MEX,*,56217,0.0000,399.0000
MEX,*,56220,0.0000,399.0000
MEX,*,56223,0.0000,399.0000
MEX,*,56224,0.0000,399.0000
MEX,*,56225,0.0000,399.0000
MEX,*,56226,0.0000,399.0000
MEX,*,56227,0.0000,399.0000
MEX,*,56230,0.0000,399.0000
MEX,*,56233,0.0000,399.0000
MEX,*,56235,0.0000,399.0000
MEX,*,56236,0.0000,399.0000
MEX,*,56237,0.0000,399.0000
MEX,*,56240,0.0000,399.0000
MEX,*,56243,0.0000,399.0000
MEX,*,56244,0.0000,399.0000
MEX,*,56245,0.0000,399.0000
MEX,*,56246,0.0000,399.0000
MEX,*,56247,0.0000,399.0000
MEX,*,56250,0.0000,399.0000
MEX,*,56253,0.0000,399.0000
MEX,*,56254,0.0000,399.0000
MEX,*,56255,0.0000,399.0000
MEX,*,56256,0.0000,399.0000
MEX,*,56257,0.0000,399.0000
MEX,*,56260,0.0000,399.0000
MEX,*,56263,0.0000,399.0000
MEX,*,56264,0.0000,399.0000
MEX,*,56265,0.0000,399.0000
MEX,*,56266,0.0000,399.0000
MEX,*,56267,0.0000,399.0000
MEX,*,56270,0.0000,399.0000
MEX,*,56272,0.0000,399.0000
MEX,*,56273,0.0000,399.0000
MEX,*,56274,0.0000,399.0000
MEX,*,56280,0.0000,399.0000
MEX,*,56300,0.0000,399.0000
MEX,*,56303,0.0000,399.0000
MEX,*,56304,0.0000,399.0000
MEX,*,56305,0.0000,399.0000
MEX,*,56306,0.0000,399.0000
MEX,*,56310,0.0000,399.0000
MEX,*,56313,0.0000,399.0000
MEX,*,56314,0.0000,399.0000
MEX,*,56315,0.0000,399.0000
MEX,*,56330,0.0000,399.0000
MEX,*,56333,0.0000,399.0000
MEX,*,56334,0.0000,399.0000
MEX,*,56335,0.0000,399.0000
MEX,*,56337,0.0000,399.0000
MEX,*,56338,0.0000,399.0000
MEX,*,56340,0.0000,399.0000
MEX,*,56343,0.0000,399.0000
MEX,*,56344,0.0000,399.0000
MEX,*,56346,0.0000,399.0000
MEX,*,56350,0.0000,399.0000
MEX,*,56353,0.0000,399.0000
MEX,*,56356,0.0000,399.0000
MEX,*,56360,0.0000,399.0000
MEX,*,56363,0.0000,399.0000
MEX,*,56366,0.0000,399.0000
MEX,*,56370,0.0000,399.0000
MEX,*,56373,0.0000,399.0000
MEX,*,56375,0.0000,399.0000
MEX,*,56376,0.0000,399.0000
MEX,*,56377,0.0000,399.0000
MEX,*,56380,0.0000,399.0000
MEX,*,56383,0.0000,399.0000
MEX,*,56384,0.0000,399.0000
MEX,*,56386,0.0000,399.0000
MEX,*,56387,0.0000,399.0000
MEX,*,56390,0.0000,399.0000
MEX,*,56396,0.0000,399.0000
MEX,*,56400,0.0000,399.0000
MEX,*,56410,0.0000,399.0000
MEX,*,56420,0.0000,399.0000
MEX,*,56428,0.0000,399.0000
MEX,*,56429,0.0000,399.0000
MEX,*,56430,0.0000,399.0000
MEX,*,56440,0.0000,399.0000
MEX,*,56490,0.0000,399.0000
MEX,*,56495,0.0000,399.0000
MEX,*,56500,0.0000,399.0000
MEX,*,56505,0.0000,399.0000
MEX,*,56507,0.0000,399.0000
MEX,*,56508,0.0000,399.0000
MEX,*,56509,0.0000,399.0000
MEX,*,56510,0.0000,399.0000
MEX,*,56512,0.0000,399.0000
MEX,*,56513,0.0000,399.0000
MEX,*,56514,0.0000,399.0000
MEX,*,56515,0.0000,399.0000
MEX,*,56516,0.0000,399.0000
MEX,*,56520,0.0000,399.0000
MEX,*,56524,0.0000,399.0000
MEX,*,56525,0.0000,399.0000
MEX,*,56526,0.0000,399.0000
MEX,*,56527,0.0000,399.0000
MEX,*,56528,0.0000,399.0000
MEX,*,56529,0.0000,399.0000
MEX,*,56530,0.0000,399.0000
MEX,*,56535,0.0000,399.0000
MEX,*,56536,0.0000,399.0000
MEX,*,56537,0.0000,399.0000
MEX,*,56538,0.0000,399.0000
MEX,*,56539,0.0000,399.0000
MEX,*,56540,0.0000,399.0000
MEX,*,56550,0.0000,399.0000
MEX,*,56553,0.0000,399.0000
MEX,*,56555,0.0000,399.0000
MEX,*,56556,0.0000,399.0000
MEX,*,56558,0.0000,399.0000
MEX,*,56560,0.0000,399.0000
MEX,*,56563,0.0000,399.0000
MEX,*,56564,0.0000,399.0000
MEX,*,56565,0.0000,399.0000
MEX,*,56566,0.0000,399.0000
MEX,*,56567,0.0000,399.0000
MEX,*,56568,0.0000,399.0000
MEX,*,56569,0.0000,399.0000
MEX,*,56570,0.0000,399.0000
MEX,*,56576,0.0000,399.0000
MEX,*,56577,0.0000,399.0000
MEX,*,56579,0.0000,399.0000
MEX,*,56580,0.0000,399.0000
MEX,*,56584,0.0000,399.0000
MEX,*,56585,0.0000,399.0000
MEX,*,56586,0.0000,399.0000
MEX,*,56587,0.0000,399.0000
MEX,*,56588,0.0000,399.0000
MEX,*,56589,0.0000,399.0000
MEX,*,56590,0.0000,399.0000
MEX,*,56599,0.0000,399.0000
MEX,*,56600,0.0000,399.0000
MEX,*,56604,0.0000,399.0000
MEX,*,56605,0.0000,399.0000
MEX,*,56606,0.0000,399.0000
MEX,*,56607,0.0000,399.0000
MEX,*,56608,0.0000,399.0000
MEX,*,56609,0.0000,399.0000
MEX,*,56610,0.0000,399.0000
MEX,*,56613,0.0000,399.0000
MEX,*,56614,0.0000,399.0000
MEX,*,56615,0.0000,399.0000
MEX,*,56616,0.0000,399.0000
MEX,*,56617,0.0000,399.0000
MEX,*,56618,0.0000,399.0000
MEX,*,56619,0.0000,399.0000
MEX,*,56620,0.0000,399.0000
MEX,*,56623,0.0000,399.0000
MEX,*,56624,0.0000,399.0000
MEX,*,56625,0.0000,399.0000
MEX,*,56640,0.0000,399.0000
MEX,*,56641,0.0000,399.0000
MEX,*,56642,0.0000,399.0000
MEX,*,56643,0.0000,399.0000
MEX,*,56644,0.0000,399.0000
MEX,*,56647,0.0000,399.0000
MEX,*,56900,0.0000,399.0000
MEX,*,56903,0.0000,399.0000
MEX,*,56904,0.0000,399.0000
MEX,*,56905,0.0000,399.0000
MEX,*,56913,0.0000,399.0000
MEX,*,56914,0.0000,399.0000
MEX,*,56920,0.0000,399.0000
MEX,*,56923,0.0000,399.0000
MEX,*,56924,0.0000,399.0000
MEX,*,56930,0.0000,399.0000
MEX,*,56933,0.0000,399.0000
MEX,*,56935,0.0000,399.0000
